Id,Observation Date,Family,Genus,Species,Names of Collectors,Diameter at 1.3m,Max Diameter,Max Diameter POM,Condition Codes,Location Codes,Sampling Period,Comments,Data Level,Sampling Unit Name,Latitude,Longitude,Method,Subplot Number,1ha Plot X Coordinate,1ha Plot Y Coordinate,Tree Number,Site Name,1ha Plot Number,Protocol Version,Data Set Creator Institution,Data Set Creator Scientist,Data Set Contact
166052,1/18/2011,Fabaceae,Bauhinia,guianensis,Marcos Molina,12.3,,,U,,2010.01,,Level 0,VL-VB-4-664,,,,2,-5.8891506,28.961584,664,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166053,1/18/2011,Sapindaceae,Paullinia,pterocarpa,Marcos Molina,10.9,,,,,2010.01,,Level 0,VL-VB-4-64,10.34485083,-84.05774806,Derived,3,3.71,58.74,64,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166054,1/18/2011,Fabaceae,Bauhinia,guianensis,Marcos Molina,13.5,,,,,2010.01,,Level 0,VL-VB-4-81.01,10.34499133,-84.05780887,Derived,4,17.69,68.25,81.01,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166055,1/18/2011,Fabaceae,Bauhinia,guianensis,Marcos Molina,12.3,,,U,,2010.01,,Level 0,VL-VB-4-81.02,10.34499133,-84.05780887,Derived,4,17.69,68.25,81.02,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166056,1/18/2011,Dilleniaceae,Pinzona,coriacea,Marcos Molina,,,,K,,2010.01,Unknown cause of death,Level 0,VL-VB-4-194,10.345073,-84.05731894,Derived,10,36.82,17.31,194,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166057,1/18/2011,Dilleniaceae,Pinzona,coriacea,Marcos Molina,14.5,,,,,2010.01,,Level 0,VL-VB-4-193,10.34503078,-84.05732929,Derived,10,32.02,17.53,193,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166058,1/19/2011,Dilleniaceae,Pinzona,coriacea,Marcos Molina,11.3,,,,,2010.01,,Level 0,VL-VB-4-262,10.34513919,-84.05750303,Derived,12,40.15,38.5,262,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166059,1/19/2011,Dilleniaceae,Pinzona,coriacea,Marcos Molina,13.2,,,U,,2010.01,,Level 0,VL-VB-4-286,10.34526243,-84.05751784,Derived,13,53.22,42.7,286,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166060,1/18/2011,Unknown,Unknown,unknown,Gilbert Hurtado,,,,K,,2010.01,"Unknown cause of death, dead in 2011",Level 0,VL-VB-4-315,10.34535882,-84.05782306,Derived,14,57.29,77.55,315,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166061,1/18/2011,Dichapetalaceae,Dichapetalum,axillare,Gilbert Hurtado,12.6,,,,,2010.01,,Level 0,VL-VB-4-321,10.34523366,-84.0578303,Derived,14,43.55,75.68,321,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166062,1/18/2011,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,10.5,,,,,2010.01,,Level 0,VL-VB-4-357,10.34551643,-84.05798925,Derived,16,70.92,98.75,357,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166063,1/18/2011,Unknown,Unknown,unknown,Gilbert Hurtado,13.6,,,D,,2010.01,,Level 0,VL-VB-4-442,10.34547619,-84.05744563,Derived,19,77.94,39.46,442,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166064,1/18/2011,Unknown,Unknown,unknown,Gilbert Hurtado,11.4,,,,,2010.01,,Level 0,VL-VB-4-503,10.34535404,-84.0571133,Derived,20,71.64,1.15,503,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166065,1/18/2011,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,17.2,,,U,,2010.01,,Level 0,VL-VB-4-582,10.34564214,-84.05752329,Derived,23,94.33,51.32,582,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166066,1/18/2011,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,15.7,,,,,2010.01,recruit09,Level 0,VL-VB-4-622,10.34568187,-84.05793111,Derived,25,90.1,96,622,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166100,2/1/2011,Fabaceae,Bauhinia,guianensis,Marcos Molina,12.2,,,,,2010.01,,Level 0,VL-VB-7-12,,,,1,4.2619185,-0.5020171,12,Volcán Barva,VG-VB-7,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166101,2/1/2011,Fabaceae,Bauhinia,guianensis,Marcos Molina,11.5,,,U,,2010.01,,Level 0,VL-VB-7-51,,,,2,-4.4173274,21.330507,51,Volcán Barva,VG-VB-7,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166102,2/2/2011,Fabaceae,Bauhinia,guianensis,Marcos Molina,14.1,,,,,2010.01,recruit2011,Level 0,VL-VB-7-459,,,,10,25.55,-7.707626,459,Volcán Barva,VG-VB-7,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166103,2/1/2011,Unknown,Unknown,unknown,Gilbert  Hurtado,12.1,,,,,2010.01,,Level 0,VL-VB-7-368,,,,3,5.19,50,368,Volcán Barva,VG-VB-7,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166104,3/2/2011,Unknown,Unknown,unknown,Gilbert Hurtado,11.6,,,,,2010.01,,Level 0,VL-VB-6-472,,,,15,31.881374,78.27433,472,Volcán Barva,VG-VB-6,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166105,3/1/2011,Unknown,Unknown,unknown,Marcos Molina,12.1,,,,,2010.01,,Level 0,VL-VB-6-754,,,,17,60.321167,56.477192,754,Volcán Barva,VG-VB-6,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166106,3/17/2011,Unknown,Unknown,unknown,Gilbert Hurtado,10.5,,,,,2010.01,,Level 0,VL-VB-5-380,,,,13,57.6,50,380,Volcán Barva,VG-VB-5,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166107,3/17/2011,Unknown,Unknown,unknown,Gilbert Hurtado,12.7,,,,,2010.01,,Level 0,VL-VB-5-385,,,,13,55.59,58.95,385,Volcán Barva,VG-VB-5,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166114,5/4/2011,Sapindaceae,Paullinia,ingifolia,Gilbert Hurtado,12.4,,,,,2010.01,,Level 0,VL-VB-9-58,,,,5,2.8945467,76.686676,58,Volcán Barva,VG-VB-9,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166115,5/6/2011,Fabaceae,Bauhinia,outimouta,Gilbert Hurtado,21.8,,,U,,2010.01,liana opening,Level 0,VL-VB-9-187,,,,14,38.302006,56.19909,187,Volcán Barva,VG-VB-9,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166116,5/4/2011,Bignoniaceae,Mussatia,hyacinthina,Marcos Molina,12.3,,,,,2010.01,,Level 0,VL-VB-9-206,,,,15,40.137672,89.13716,206,Volcán Barva,VG-VB-9,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166117,5/4/2011,Dilleniaceae,Pinzona,coriacea,Marcos Molina,11.4,,,,,2010.01,,Level 0,VL-VB-9-291,,,,20,61.15135,-0.1544538,291,Volcán Barva,VG-VB-9,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166118,5/4/2011,Sapindaceae,Paullinia,ingifolia,Marcos Molina,13.5,,,,,2010.01,,Level 0,VL-VB-9-340,,,,23,72.34331,48.51169,340,Volcán Barva,VG-VB-9,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166139,5/10/2011,Unknown,Unknown,unknown,Marcos Molina,23.4,,,,,2010.01,,Level 0,VL-VB-3-15,10.31613165,-84.04748616,Derived,1,17.1,10.12,15,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166140,5/10/2011,Unknown,Unknown,unknown,Marcos Molina,14.4,,,,,2010.01,,Level 0,VL-VB-3-63,10.31647575,-84.04747381,Derived,3,18.47,48.18,63,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166141,5/10/2011,Unknown,Unknown,unknown,Marcos Molina,13.1,,,,,2010.01,,Level 0,VL-VB-3-64,10.31647457,-84.04748723,Derived,3,17,48.05,64,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166142,5/10/2011,Dilleniaceae,Pinzona,coriacea,Marcos Molina,,,,K,,2010.01,death in 2010,Level 0,VL-VB-3-50,10.31640656,-84.04755074,Derived,3,10.04,40.53,50,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166143,5/10/2011,Unknown,Unknown,unknown,Marcos Molina,13.6,,,,,2010.01,,Level 0,VL-VB-3-70,10.31656515,-84.04750864,Derived,3,14.66,58.07,70,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166144,5/10/2011,Unknown,Unknown,unknown,Marcos Molina,,,,K,,2010.01,unknown cause of death,Level 0,VL-VB-3-74,10.31651133,-84.04757015,Derived,3,7.92,52.12,74,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166145,5/10/2011,Unknown,Unknown,unknown,Marcos Molina,17.6,,,,,2010.01,,Level 0,VL-VB-3-94,10.31677559,-84.04758451,Derived,5,6.36,81.35,94,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166146,5/10/2011,Fabaceae,Bauhinia,guianensis,Marcos Molina,13.3,,,,,2010.01,,Level 0,VL-VB-3-182,10.31633393,-84.04741093,Derived,9,25.35,32.49,182,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166147,5/11/2011,Malpighiaceae,Byrsonima,arthropoda,Marcos Molina,10.8,,,B,,2010.01,recruit10,Level 0,VL-VB-3-644,,,,10,36.609844,2.1476681,644,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166148,5/11/2011,Dilleniaceae,Pinzona,coriacea,Marcos Molina,16.4,,,,,2010.01,subplot corrected,Level 0,VL-VB-3-214,10.31613064,-84.04731452,Derived,10,35.9,10,214,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166149,5/11/2011,Bignoniaceae,Callichlamys,latifolia,Marcos Molina,12.3,,,,,2010.01,,Level 0,VL-VB-3-228,10.31607004,-84.04716842,Derived,11,51.9,3.29,228,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166150,5/11/2011,Lamiaceae,Aegiphila,cephalophora,Marcos Molina,10.8,,,"T,V",,2010.01,,Level 0,VL-VB-3-232,10.31618623,-84.0471335,Derived,11,55.73,16.14,232,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166151,5/11/2011,Polygalaceae,Moutabea,gentryi,Marcos Molina,15.2,,,,,2010.01,,Level 0,VL-VB-3-242,10.31625266,-84.04719407,Derived,12,49.1,23.49,242,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166152,5/11/2011,Dilleniaceae,Pinzona,coriacea,Marcos Molina,11.8,,,,,2010.01,,Level 0,VL-VB-3-267,10.31641919,-84.04718757,Derived,13,49.82,41.91,267,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166153,5/11/2011,Dilleniaceae,Pinzona,coriacea,Marcos Molina,12.3,,,,,2010.01,,Level 0,VL-VB-3-289,10.31649961,-84.04728401,Derived,8,39.26,50.81,289,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166154,5/10/2011,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,13.3,,,,,2010.01,,Level 0,VL-VB-3-376,10.31658297,-84.04708283,Derived,17,61.3,60.02,376,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166155,5/10/2011,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,22.9,,,,,2010.01,,Level 0,VL-VB-3-400,10.31650253,-84.04701131,Derived,18,69.13,51.12,400,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166156,5/10/2011,Bignoniaceae,Paragonia,pyramidata,Gilbert Hurtado,,,,K,,2010.01,Unknown cause of death,Level 0,VL-VB-3-617,10.31639432,-84.04700642,Derived,18,69.66,39.15,617,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166157,5/10/2011,Unknown,Unknown,unknown,Gilbert Hurtado,14.9,,,I,,2010.01,,Level 0,VL-VB-3-438,10.31625211,-84.04700873,Derived,19,69.4,23.42,438,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166158,5/10/2011,Fabaceae,Bauhinia,guianensis,Gilbert Hurtado,47.7,,,D,,2010.01,opened in three parts,Level 0,VL-VB-3-460,10.31614551,-84.04700996,Derived,20,69.26,11.63,460,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166159,5/11/2011,Unknown,Unknown,unknown,Gilbert Hurtado,11.8,,,,,2010.01,,Level 0,VL-VB-3-492,10.31611878,-84.04675432,Derived,21,97.26,8.66,492,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166160,5/11/2011,Unknown,Unknown,unknown,Gilbert Hurtado,15.9,,,,,2010.01,,Level 0,VL-VB-3-526,10.31641203,-84.0468305,Derived,23,88.93,41.1,526,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166161,5/11/2011,Unknown,Unknown,unknown,Gilbert Hurtado,10.7,,,,,2010.01,,Level 0,VL-VB-3-618,10.31645753,-84.04677382,Derived,23,95.14,46.13,618,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166162,5/11/2011,Unknown,Unknown,unknown,Gilbert Hurtado,10.9,,,,,2010.01,,Level 0,VL-VB-3-561,10.31659592,-84.04681442,Derived,24,90.7,61.44,561,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166163,5/11/2011,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,11.9,,,,,2010.01,,Level 0,VL-VB-3-586,10.31676374,-84.04677615,Derived,25,94.9,80,586,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166311,12/19/2011,Fabaceae,Bauhinia,guianensis,Marcos Molina,17.3,,,U,,2011.01,recruit06,Level 0,VL-VB-2-449,10.40271508,-84.03724364,Derived,3,12.23,57.79,449,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166312,12/19/2011,Dilleniaceae,Pinzona,coriacea,Marcos Molina,13.2,,,,,2011.01,recruit05,Level 0,VL-VB-2-432,10.40267195,-84.03721704,Derived,4,13.38,63.26,432,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166313,12/19/2011,Dilleniaceae,Pinzona,coriacea,Marcos Molina,14.3,,,"S,U",,2011.01,recruit06,Level 0,VL-VB-2-170,10.40277089,-84.03769689,Derived,11,44.13,19.27,170,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166314,12/19/2011,Sapindaceae,Paullinia,ingifolia,Marcos Molina,10.8,,,V,,2011.01,recruit06,Level 0,VL-VB-2-454,10.40257145,-84.03766172,Derived,12,56.45,37.97,454,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166315,12/19/2011,Dilleniaceae,Pinzona,coriacea,Marcos Molina,13.5,,,U,,2011.01,recruit06,Level 0,VL-VB-2-455,10.40263024,-84.03751594,Derived,13,40.37,44.18,455,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166316,12/19/2011,Dilleniaceae,Pinzona,coriacea,Marcos Molina,17.5,,,,,2011.01,,Level 0,VL-VB-2-247,10.40226793,-84.03723188,Derived,15,45.2,94.68,247,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166317,12/20/2011,Dilleniaceae,Pinzona,coriacea,Marcos Molina,18.2,,,,,2011.01,,Level 0,VL-VB-2-255,10.40209085,-84.03741317,Derived,16,73.08,95.33,255,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166377,1/17/2012,Dilleniaceae,Pinzona,coriacea,Marcos Molina,22.9,,,,,2011.01,,Level 0,VL-VB-4-27,10.3447794,-84.05744044,Derived,2,2.4,24.16,27,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166378,1/17/2012,Fabaceae,Bauhinia,guianensis,Marcos Molina,13.3,,,U,,2011.01,,Level 0,VL-VB-4-664,,,,2,-5.8891506,28.961584,664,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166379,1/17/2012,Sapindaceae,Paullinia,pterocarpa,Marcos Molina,10.9,,,,,2011.01,,Level 0,VL-VB-4-64,10.34485083,-84.05774806,Derived,3,3.71,58.74,64,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166380,1/17/2012,Fabaceae,Bauhinia,guianensis,Marcos Molina,,,,K,,2011.01,,Level 0,VL-VB-4-81.01,10.34499133,-84.05780887,Derived,4,17.69,68.25,81.01,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166381,1/17/2012,Fabaceae,Bauhinia,guianensis,Marcos Molina,,,,K,,2011.01,,Level 0,VL-VB-4-81.02,10.34499133,-84.05780887,Derived,4,17.69,68.25,81.02,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166382,1/17/2012,Dilleniaceae,Pinzona,coriacea,Marcos Molina,,,,K,,2011.01,Unknown cause of death,Level 0,VL-VB-4-194,10.345073,-84.05731894,Derived,10,36.82,17.31,194,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166383,1/18/2012,Dilleniaceae,Pinzona,coriacea,Marcos Molina,14.5,,,,,2011.01,,Level 0,VL-VB-4-193,10.34503078,-84.05732929,Derived,10,32.02,17.53,193,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166384,1/18/2012,Dilleniaceae,Pinzona,coriacea,Marcos Molina,11.3,,,,,2011.01,,Level 0,VL-VB-4-262,10.34513919,-84.05750303,Derived,12,40.15,38.5,262,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166385,1/18/2012,Dilleniaceae,Pinzona,coriacea,Marcos Molina,13.2,,,U,,2011.01,,Level 0,VL-VB-4-286,10.34526243,-84.05751784,Derived,13,53.22,42.7,286,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166386,1/17/2012,Unknown,Unknown,unknown,Gilbert Hurtado,,,,K,,2011.01,"Unknown cause of death, dead in 2011",Level 0,VL-VB-4-315,10.34535882,-84.05782306,Derived,14,57.29,77.55,315,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166387,1/17/2012,Dichapetalaceae,Dichapetalum,axillare,Gilbert Hurtado,12.6,,,,,2011.01,,Level 0,VL-VB-4-321,10.34523366,-84.0578303,Derived,14,43.55,75.68,321,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166388,1/17/2012,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,10.5,,,,,2011.01,,Level 0,VL-VB-4-357,10.34551643,-84.05798925,Derived,16,70.92,98.75,357,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166389,1/17/2012,Unknown,Unknown,unknown,Gilbert Hurtado,13.6,,,"D,T",,2011.01,,Level 0,VL-VB-4-442,10.34547619,-84.05744563,Derived,19,77.94,39.46,442,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166390,1/18/2012,Unknown,Unknown,unknown,Gilbert Hurtado,11.5,,,,,2011.01,,Level 0,VL-VB-4-503,10.34535404,-84.0571133,Derived,20,71.64,1.15,503,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166391,1/18/2012,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,17.2,,,U,,2011.01,,Level 0,VL-VB-4-582,10.34564214,-84.05752329,Derived,23,94.33,51.32,582,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166392,1/18/2012,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,15.9,,,,,2011.01,recruit09,Level 0,VL-VB-4-622,10.34568187,-84.05793111,Derived,25,90.1,96,622,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166415,2/1/2012,Fabaceae,Bauhinia,guianensis,Marcos Molina,,,,K,,2011.01,death2012,Level 0,VL-VB-7-12,,,,1,4.2619185,-0.5020171,12,Volcán Barva,VG-VB-7,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166416,2/1/2012,Fabaceae,Bauhinia,guianensis,Marcos Molina,11.8,,,U,,2011.01,,Level 0,VL-VB-7-51,,,,2,-4.4173274,21.330507,51,Volcán Barva,VG-VB-7,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166417,2/2/2012,Fabaceae,Bauhinia,guianensis,Marcos Molina,,,,K,,2011.01,death2012,Level 0,VL-VB-7-459,,,,10,25.55,-7.707626,459,Volcán Barva,VG-VB-7,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166418,2/2/2012,Unknown,Unknown,unknown,Gilbert  Hurtado,12.3,,,,,2011.01,,Level 0,VL-VB-7-368,,,,3,5.19,50,368,Volcán Barva,VG-VB-7,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166454,2/28/2012,Unknown,Unknown,unknown,Marcos Molina,,,,K,,2011.01,"recruit06, unknown cause of death",Level 0,VL-VB-1-445,10.41636367,-84.02026049,Derived,11,59.96,10.87,445,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166455,2/28/2012,Dilleniaceae,Pinzona,coriacea,Marcos Molina,,,,K,,2011.01,,Level 0,VL-VB-1-181,10.41642861,-84.01939043,Derived,5,3.8,88.16,181,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166456,2/28/2012,Fabaceae,Pentaclethra,macroloba,Marcos Molina,11,,,B,,2011.01,recruit2012,Level 0,VL-VB-1-503,,,,11,55.253387,1.2568938,503,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166457,2/28/2012,Unknown,Unknown,unknown,Marcos Molina,,,,K,,2011.01,recruit07,Level 0,VL-VB-1-472,10.41619462,-84.01979997,Derived,14,49.38,63.6,472,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166458,2/27/2012,Unknown,Unknown,unknown,Marcos Molina,13.3,,,,,2011.01,recruit09,Level 0,VL-VB-1-480,,,,14,52.678543,64.743065,480,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
